file_name,batch_name,cell_uid,cell_local_id,cycle,cycle_life,charging_policy,QDischarge,QCharge,IR,Tmax,Tavg,Tmin,chargetime,was_imputed
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,26,1190.0,3.6C(80%)-3.6C,1.076545,1.0763686,0.016596386,35.25309,31.51765399645071,29.161713,13.341895000000173,False
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,27,1190.0,3.6C(80%)-3.6C,1.0765674,1.0763775999999998,0.016587147,35.272129,31.514766877424968,29.15825,13.358211666666708,True
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,28,1190.0,3.6C(80%)-3.6C,1.0765301,1.0763866,0.0165910105,35.241489,31.526239499999964,29.154787,13.341838333333241,True
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,29,1190.0,3.6C(80%)-3.6C,1.0764797,1.076308,0.016594874,35.183762,31.47223754365438,29.156066,13.3414916666666,True
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,30,1190.0,3.6C(80%)-3.6C,1.0765879,1.0763638,0.01659662,35.214653,31.50223401731998,29.157345,13.425248333333487,True
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,31,1190.0,3.6C(80%)-3.6C,1.0766202,1.0764072,0.016598366,35.238499,31.52989696794298,29.315342,13.425430000000052,False
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,32,1190.0,3.6C(80%)-3.6C,1.0766256,1.0764409,0.016610153,35.250328,31.50271882777274,29.312763,13.426281666666425,False
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,33,1190.0,3.6C(80%)-3.6C,1.0766001,1.0764945,0.016610581,35.219761,31.475398297535186,29.344658,13.341931666666643,False
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,34,1190.0,3.6C(80%)-3.6C,1.0766319,1.0764641,0.016608672749999998,35.310757,31.54514113550136,29.416283,13.42565999999982,True
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,35,1190.0,3.6C(80%)-3.6C,1.0766066,1.0764092,0.0166067645,35.235664,31.571688145756475,29.350309,13.343013333333268,True
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,36,1190.0,3.6C(80%)-3.6C,1.076661,1.0765214,0.01660485625,35.260101,31.579712059397032,29.325739,13.425484999999753,True
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,37,1190.0,3.6C(80%)-3.6C,1.0766382,1.0765092,0.016602948,35.136036,31.473368785392182,29.201336,13.341066666666302,False
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,38,1190.0,3.6C(80%)-3.6C,1.0766717,1.0765126,0.016602872,35.201948,31.471091381672586,29.242462,13.341919999999906,True
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,39,1190.0,3.6C(80%)-3.6C,1.0766507,1.0765518,0.016581442,35.26786,31.56527386050719,29.212128,13.425228333333022,False
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,40,1190.0,3.6C(80%)-3.6C,1.0767151,1.0765756,0.016590878,35.238396,31.562168991928306,29.205654,13.342238333333322,False
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,41,1190.0,3.6C(80%)-3.6C,1.0766989,1.076576,0.016594797666666668,35.310982,31.54893319642851,29.21929,13.340851666666762,True
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,42,1190.0,3.6C(80%)-3.6C,1.0766598,1.0764952,0.016598717333333332,35.424267,31.564788731366466,29.238398,13.341250000000096,True
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,43,1190.0,3.6C(80%)-3.6C,1.0766748,1.0764656,0.016602637,35.353485,31.58064426630442,29.266811,13.425753333333706,False
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,44,1190.0,3.6C(80%)-3.6C,1.07666515,1.0759484499999998,0.016602065,35.307877,31.572610601429815,29.31262,13.407648333333297,True
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,45,1190.0,3.6C(80%)-3.6C,1.0766555,1.0754313,0.016606055,35.441296,31.59582621453912,29.342947,13.357603333333099,False
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,46,1190.0,3.6C(80%)-3.6C,1.0766659,1.0765792,0.016631251,35.351688,31.633069884341587,29.447943,13.425145000000096,False
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,47,1190.0,3.6C(80%)-3.6C,1.0766661,1.0759525,0.016629409,35.455856,31.6730774777475,29.401375,13.427131666666536,False
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,48,1190.0,3.6C(80%)-3.6C,1.0767457,1.07627825,0.016618473,35.439571,31.670769690812737,29.550148,13.44453166666693,True
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,49,1190.0,3.6C(80%)-3.6C,1.0768253,1.076604,0.016619267,35.43576,31.64981431960607,29.412422,13.341086666666767,False
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,50,1190.0,3.6C(80%)-3.6C,1.0767562,1.0766364,0.016621681,35.352997,31.62065363546356,29.474648,13.341835000000234,False
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,51,1190.0,3.6C(80%)-3.6C,1.0767081,1.0765935,0.016628899,35.267384,31.6274709963866,29.535851,13.42596500000024,False
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,52,1190.0,3.6C(80%)-3.6C,1.076677,1.0765553,0.016593309,35.174698,31.582648144534723,29.41398,13.426603333333333,False
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,53,1190.0,3.6C(80%)-3.6C,1.0767009,1.0765204,0.016593125,35.1577875,31.471261711293284,29.303085,13.426193333333746,True
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,54,1190.0,3.6C(80%)-3.6C,1.07667295,1.0765289,0.016602203,35.140877,31.475482243243224,29.154831,13.425655000000067,True
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,55,1190.0,3.6C(80%)-3.6C,1.076645,1.0765325,0.016603146,35.191639,31.499562125673112,29.188543,13.425960000000002,False
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,56,1190.0,3.6C(80%)-3.6C,1.0766542,1.0764958,0.016607363,35.200359,31.483203643688448,29.118252,13.341023333333336,False
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,57,1190.0,3.6C(80%)-3.6C,1.07662,1.0764444,0.016602928,35.338074,31.49624710578661,29.102291,13.341156666666697,True
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,58,1190.0,3.6C(80%)-3.6C,1.0765858,1.0764468,0.016609881,35.403072,31.52172061353517,29.121517,13.344211666666281,False
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,59,1190.0,3.6C(80%)-3.6C,1.0766451,1.0763268,0.01662297,35.317291,31.481119538188267,29.130945,13.427295000000353,True
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,60,1190.0,3.6C(80%)-3.6C,1.0767044,1.0765423,0.016619831,35.573944,31.731754057971127,29.479713,13.430048333333495,False
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,61,1190.0,3.6C(80%)-3.6C,1.0769024,1.0767449,0.016538627,35.861553,32.09696574529143,29.5611035,13.344998333333448,True
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,62,1190.0,3.6C(80%)-3.6C,1.0770562,1.0768999,0.01647264,35.994705,32.28574128255086,29.642494,13.341025000000082,True
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,63,1190.0,3.6C(80%)-3.6C,1.0770824,1.0758786,0.016443744,35.753147,32.1715638697041,29.7238845,13.358034999999896,True
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,64,1190.0,3.6C(80%)-3.6C,1.0769807,1.0768579,0.01644614,35.511589,32.05738645685734,29.805275,13.341183333333174,False
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,65,1190.0,3.6C(80%)-3.6C,1.0765196,1.0758302,0.016629677,35.368713,31.577626202678612,29.388458,13.426228333332983,False
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,66,1190.0,3.6C(80%)-3.6C,1.0765632,1.0758365,0.016646057,35.361839,31.56093403683731,29.38225,13.424510000000009,False
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,67,1190.0,3.6C(80%)-3.6C,1.0766724,1.0761201,0.0166522,35.326616666666666,31.526209980197994,29.361019,13.340823333333537,True
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,68,1190.0,3.6C(80%)-3.6C,1.0765343,1.0764037,0.016614987,35.291394333333336,31.589307872972924,29.38896,13.341328333333271,True
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,69,1190.0,3.6C(80%)-3.6C,1.0766476,1.0764031,0.016603788,35.256172,31.56742495212282,29.352266,13.425778333333437,False
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,70,1190.0,3.6C(80%)-3.6C,1.0766002,1.0763655,0.016613714,35.303307,31.577021679279277,29.237324,13.341714999999386,False
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,71,1190.0,3.6C(80%)-3.6C,1.0764987,1.0763476,0.016613842500000003,35.368244,31.557009883152237,29.274908,13.427033333332899,True
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,72,1190.0,3.6C(80%)-3.6C,1.0763972,1.0762949,0.016613971,35.447559,31.601973795148247,29.239742,13.341746666666586,False
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,73,1190.0,3.6C(80%)-3.6C,1.0763854,1.0762441,0.016614382,35.428234,31.630672206648743,29.209669,13.427223333334162,True
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,74,1190.0,3.6C(80%)-3.6C,1.0763736,1.0762021499999999,0.016614793,35.456741,31.62339724430828,29.203033,13.358849999999316,True
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,75,1190.0,3.6C(80%)-3.6C,1.0762513,1.0761602,0.016633034,35.43121,31.58299365267853,29.215967,13.34010333333281,True
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,76,1190.0,3.6C(80%)-3.6C,1.0763264,1.0761617,0.016644798,35.454239,31.616040595575207,29.228901,13.341821666666268,True
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,77,1190.0,3.6C(80%)-3.6C,1.0762902,1.0760859,0.016658476,35.477268,31.577171317604368,29.271099,13.345241666666698,False
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,78,1190.0,3.6C(80%)-3.6C,1.0763192,1.0760751000000002,0.016679611,35.389824,31.55356431694472,29.295513,13.426500000000427,True
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,79,1190.0,3.6C(80%)-3.6C,1.0762045,1.0760643,0.016667157,35.402496,31.56954634999997,29.323965,13.42509166666617,True
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,80,1190.0,3.6C(80%)-3.6C,1.0762365,1.0761299,0.016683301,35.370975,31.53051338571417,29.352417,13.426871666666313,False
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,81,1190.0,3.6C(80%)-3.6C,1.0762444,1.076085,0.016681612,35.33733,31.518574817029013,29.335575,13.426986666666926,False
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,82,1190.0,3.6C(80%)-3.6C,1.0761995,1.0761567,0.016671911,35.307102,31.52693188117955,29.330212,13.425126666666863,False
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,83,1190.0,3.6C(80%)-3.6C,1.0761882,1.0760849,0.016673397,35.2701625,31.479588027728106,29.293231,13.34269333333359,True
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,84,1190.0,3.6C(80%)-3.6C,1.0762265,1.0760908333333332,0.016668409,35.233223,31.49053318749999,29.25625,13.357466666667218,True
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,85,1190.0,3.6C(80%)-3.6C,1.0763329,1.0760967666666668,0.016659687,35.271553,31.476273357267985,29.219269,13.442350000000442,True
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,86,1190.0,3.6C(80%)-3.6C,1.0760512,1.0761027,0.016650965,35.333958,31.52863617132549,29.226025,13.341596666666252,False
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,87,1190.0,3.6C(80%)-3.6C,1.0762264,1.0760133,0.016624492,35.274235,31.510697337899575,29.144773,13.425973333333967,False
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,88,1190.0,3.6C(80%)-3.6C,1.076053,1.0760144,0.016655143,35.305992,31.461302417194517,29.118731,13.424228333332575,False
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,89,1190.0,3.6C(80%)-3.6C,1.07608895,1.0759495,0.016657368999999998,35.349518,31.526110412655907,29.1287,13.340766666666605,True
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,90,1190.0,3.6C(80%)-3.6C,1.0761249,1.0759265,0.016659595,35.454964,31.53868829528985,29.164095,13.341036666666817,False
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,91,1190.0,3.6C(80%)-3.6C,1.0760405,1.0758805,0.016659312,35.466129,31.554677546762584,29.157156,13.341866666666466,True
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,92,1190.0,3.6C(80%)-3.6C,1.07601535,1.0758345,0.016658721,35.478794,31.563948965485885,29.262199,13.427616666666776,True
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,93,1190.0,3.6C(80%)-3.6C,1.0759902,1.0758312,0.016683126,35.363525,31.54121852650182,29.269447,13.425455000000268,True
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,94,1190.0,3.6C(80%)-3.6C,1.0758985,1.0757862,0.016674941,35.452133,31.574045457777743,29.276695,13.34087666666698,True
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,95,1190.0,3.6C(80%)-3.6C,1.0758245,1.0757412,0.016697964,35.386295,31.566971697416967,29.317274,13.425788333332942,False
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,96,1190.0,3.6C(80%)-3.6C,1.0758753,1.0756656,0.0166901,35.358341,31.51917026210042,29.271948,13.425608333333123,False
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,97,1190.0,3.6C(80%)-3.6C,1.0758419,1.0756727,0.016677959,35.35358,31.528216985650218,29.279968,13.341813333332539,False
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,98,1190.0,3.6C(80%)-3.6C,1.0759112,1.075615,0.016689988,35.342964,31.499989871908138,29.252008,13.341104999999516,False
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,99,1190.0,3.6C(80%)-3.6C,1.0758784,1.0756218,0.016680306,35.381123,31.5382938929219,29.227882,13.341771666666803,False
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_000,0,100,1190.0,3.6C(80%)-3.6C,1.0759126,1.075726,0.016667154,35.424797,31.58271535545448,29.254869,13.340761666667337,False
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_001,1,1,1179.0,3.6C(80%)-3.6C,1.0753012,1.0750588,0.017038831,34.307796,31.668844081576545,29.853098,,True
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_001,1,2,1179.0,3.6C(80%)-3.6C,1.0753012,1.0750588,0.017038831,34.307796,31.668844081576545,29.853098,13.426056666666652,False
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_001,1,3,1179.0,3.6C(80%)-3.6C,1.0766124,1.0764499,0.017009802,34.418705,31.722739939231452,29.857759,13.341520000000006,False
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_001,1,4,1179.0,3.6C(80%)-3.6C,1.0772982,1.0771132,0.016928403,34.707664,31.74825823703707,30.133654,13.425829999999982,False
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_001,1,5,1179.0,3.6C(80%)-3.6C,1.0781505,1.0777587,0.016915262,34.595493,31.77312162200526,29.960548,13.426093333333363,False
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_001,1,6,1179.0,3.6C(80%)-3.6C,1.078544,1.0783504,0.016859178,34.626579,31.767231353211084,30.106787,13.426250000000012,False
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_001,1,7,1179.0,3.6C(80%)-3.6C,1.0789695,1.0788049,0.016852375,34.447521,31.712690634301303,29.848293,13.42596333333331,False
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_001,1,8,1179.0,3.6C(80%)-3.6C,1.07938,1.0791525,0.016839281,34.310184,31.714302966549216,29.871897,13.426071666666697,False
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_001,1,9,1179.0,3.6C(80%)-3.6C,1.0795895,1.0793617,0.016874602,34.489933,31.673564417582405,29.99555,13.341719999999986,False
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_001,1,10,1179.0,3.6C(80%)-3.6C,1.0797766,1.0795659,0.016867684,34.358963,31.66595642236018,30.065199,13.426406666666661,False
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_001,1,11,1179.0,3.6C(80%)-3.6C,1.0800153,1.0797709,0.01688916,34.46941,31.64086629075616,29.791494,13.426091666666617,True
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_001,1,12,1179.0,3.6C(80%)-3.6C,1.0806567333333332,1.0794404,0.0168692075,34.673786,31.615776159152144,29.695375,13.341290000000056,True
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_001,1,13,1179.0,3.6C(80%)-3.6C,1.0812981666666666,1.0791099,0.016849255,34.495018,31.590686027548127,29.823479,13.426081666666626,True
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_001,1,14,1179.0,3.6C(80%)-3.6C,1.0819396,1.0804566,0.016842199,34.43034,31.50268427650171,29.696899,13.341535000000052,False
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_001,1,15,1179.0,3.6C(80%)-3.6C,1.0818352,1.0809183,0.016847309499999998,33.824818,31.23530761461186,29.476723,13.425685000000037,True
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_001,1,16,1179.0,3.6C(80%)-3.6C,1.0819743,1.0812497,0.01685242,33.771145,31.21625401203707,29.462755,13.341183333333417,False
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_001,1,17,1179.0,3.6C(80%)-3.6C,1.0820032,1.0814323,0.01684615,33.882912,31.225308760948984,29.322411,13.3414916666666,False
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_001,1,18,1179.0,3.6C(80%)-3.6C,1.0819749,1.0815635,0.016867276,33.919044,31.301988451175294,29.410753,13.341211666666641,False
2017-05-12_batchdata_updated_struct_errorcorrect.mat,2017-05-12,2017-05-12_cell_001,1,19,1179.0,3.6C(80%)-3.6C,1.0818729,1.0815816,0.016879793,34.371075,31.292833855847707,29.24111,13.341374999999971,True
